id,type,thumbnail,image,name,description,yearpublished,minplayers,maxplayers,players_1_best,players_1_recommended,players_1_notrecommended,players_2_best,players_2_recommended,players_2_notrecommended,players_3_best,players_3_recommended,players_3_notrecommended,players_4_best,players_4_recommended,players_4_notrecommended,players_5_best,players_5_recommended,players_5_notrecommended,players_6_best,players_6_recommended,players_6_notrecommended,players_7_best,players_7_recommended,players_7_notrecommended,players_8_best,players_8_recommended,players_8_notrecommended,playingtime,minplaytime,maxplaytime,minage,language_dependence_1,language_dependence_2,language_dependence_3,language_dependence_4,language_dependence_5,category_abstract_strategy,category_action_dexterity,category_adventure,category_age_of_reason,category_american_civil_war,category_american_indian_wars,category_american_revolutionary_war,category_american_west,category_ancient,category_animals,category_arabian,category_aviationaflight,category_bluffing,category_book,category_card_game,category_childrens_game,category_city_building,category_civil_war,category_civilization,category_collectible_components,category_comic_book_strip,category_deduction,category_dice,category_economic,category_educational,category_electronic,category_environmental,category_expansion_for_base_game,category_exploration,category_fan_expansion,category_fantasy,category_farming,category_fighting,category_game_system,category_horror,category_humor,category_industry_manufacturing,category_korean_war,category_mafia,category_math,category_mature_adult,category_maze,category_medical,category_medieval,category_memory,category_miniatures,category_modern_warfare,category_movies_tv_radio_theme,category_murdermystery,category_music,category_mythology,category_napoleonic,category_nautical,category_negotiation,category_novel_based,category_number,category_party_game,category_pike_and_shot,category_pirates,category_political,category_post_napoleonic,category_prehistoric,category_print_play,category_puzzle,category_racing,category_real_time,category_religious,category_renaissance,category_science_fiction,category_space_exploration,category_spiessecret_agents,category_sports,category_territory_building,category_trains,category_transportation,category_travel,category_trivia,category_video_game_theme,category_vietnam_war,category_wargame,category_word_game,category_world_war_i,category_world_war_ii,category_zombies,mechanic_acting,mechanic_action_movement_programming,mechanic_action_point_allowance_system,mechanic_area_control_area_influence,mechanic_area_enclosure,mechanic_area_movement,mechanic_area_impulse,mechanic_auctionbidding,mechanic_bettingwagering,mechanic_campaign_battle_card_driven,mechanic_card_drafting,mechanic_chit_pull_system,mechanic_co_operative_play,mechanic_commodity_speculation,mechanic_crayon_rail_system,mechanic_deck_pool_building,mechanic_dice_rolling,mechanic_grid_movement,mechanic_hand_management,mechanic_hex_and_counter,mechanic_line_drawing,mechanic_memory,mechanic_modular_board,mechanic_paper_and_pencil,mechanic_partnerships,mechanic_pattern_building,mechanic_pattern_recognition,mechanic_pick_up_and_deliver,mechanic_player_elimination,mechanic_point_to_point_movement,mechanic_press_your_luck,mechanic_rock_paper_scissors,mechanic_role_playing,mechanic_roll_spin_and_move,mechanic_routenetwork_building,mechanic_secret_unit_deployment,mechanic_set_collection,mechanic_simulation,mechanic_simultaneous_action_selection,mechanic_singing,mechanic_stock_holding,mechanic_storytelling,mechanic_take_that,mechanic_tile_placement,mechanic_time_track,mechanic_trading,mechanic_trick_taking,mechanic_variable_phase_order,mechanic_variable_player_powers,mechanic_voting,mechanic_worker_placement,users_rated,average_rating,bayes_average_rating,stddev,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
144189,boardgame,//cf.geekdo-images.com/images/pic2083738_t.png,//cf.geekdo-images.com/images/pic2083738.png,Fire in the Lake,"(from GMT website:)&#10;&#10;Volume IV in GMT&rsquo;s COIN Series dives headlong into the momentous and complex battle for South Vietnam. A unique multi-faction treatment of the Vietnam War, Fire in the Lake will take 1 to 4 players on US heliborne sweeps of the jungle and Communist infiltration of the South, and into inter-allied conferences, Saigon politics, interdiction of the Ho Chi Minh Trail, air defense of Northern infrastructure, graduated escalation, and media war.&#10;&#10;Renowned designer and modern warfare expert Mark Herman joins COIN Series creator Volko Ruhnke for a collaborative production not to be missed.  Fire in the Lake features the same card-assisted counterinsurgency game system as GMT's Andean Abyss, Cuba Libre, and A Distant Plain, with a pack of twists that take the Series to another level, including:&#10;&#10;&#10;     Pivotal events that trump initiative (Tet Offensive, Vietnamization, Easter Offensive, and Linebacker II)&#10;     Inter-coup campaign effects that vary by RVN leader&#10;     Counterinsurgent guerrillas (US-led Irregulars and ARVN Rangers)&#10;     Insurgent troops (NVA) for direct force-on-force engagements&#10;     Tunneled VC and NVA bases&#10;     Trail construction and degradation&#10;     A larger-than-ever event deck for even greater play variety&#10;     Short and medium-length scenarios with either random or period-event options&#10;&#10;&#10;COMPONENTS:&#10;    One 22&quot;x34&quot; Map&#10;    248 Wooden pieces (many embossed)&#10;    130 Playing Cards&#10;    One full-color countersheet&#10;    Rules Booklet&#10;    Play Booklet&#10;    9 Player Aid sheets&#10;    Three 6-sided dice&#10;&#10;DESIGNER: Mark Herman &amp; Volko Ruhnke&#10;SERIES DEVELOPER: Mike Bertucelli&#10;MAP ART: Chechu Nieto&#10;COUNTER &amp; CARDS ART &amp; RULES LAYOUT: Mark Simonitch&#10;&#10;",2014,1,4,1,27,6,8,23,3,1,21,6,32,6,2,0,0,0,0,0,0,0,0,0,0,0,0,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1331,8.09092,6.98947,1.38842,3209,51,356,1106,431,187,3.9947
163166,boardgame,//cf.geekdo-images.com/images/pic2225958_t.jpg,//cf.geekdo-images.com/images/pic2225958.jpg,One Night Ultimate Werewolf Daybreak,"One Night Ultimate Werewolf Daybreak is a fast game for 3-7 players in which everyone gets a hidden role, each with a special ability. (No plain &quot;villagers&quot; here!) In the course of a single morning, your village will decide who among them is a werewolf...because all it takes is finding one werewolf to win!&#10;&#10;Daybreak includes eleven new roles, and it can be played on its own or combined with the original One Night Ultimate Werewolf game; when combined, you can have up to ten players in a single game.&#10;&#10;",2015,3,7,0,0,9,0,0,8,1,3,7,2,6,2,5,4,1,8,2,0,9,1,0,0,0,0,10,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2491,7.58437,6.98943,1.51583,6143,74,106,580,431,67,1.4478
20437,boardgame,//cf.geekdo-images.com/images/pic774410_t.jpg,//cf.geekdo-images.com/images/pic774410.jpg,Lords of Vegas,"You and your opponents represent powerful developers in a burgeoning Nevada city. You will earn money and prestige by building the biggest and most profitable casinos on &quot;The Strip,&quot; the town's backbone of dust and sin. You start with nothing but parking lots and dreams, but from there you build, sprawl, reorganize and gamble your way to victory. Score the most points investing in the most profitable development companies and putting the best bosses in control of the richest casinos. Put your dollars on the line . . . it's time to roll!&#10;&#10;The game board is broken into 8 different areas, each consisting of a number of empty 'lots'. Players build lots by paying money and placing a die of the value matching the one shown on the lot's space onto the lot, along with a casino tile of one of 7 colors. Adjoining lots of the same color are considered a single casino. The casino's boss is the player whose die value is higher than any other in the casino. On each players turn, players turn over a new card representing a new lot they get. The card also is one of the casino colors. Any built casinos of the matching color will score both money and VP. Money is earned for each lot in the casino, where each lot may be owned by a different player. VP goes only to the casino's owner. Players can expand their casinos; try to take over casinos owned by other players; make deals to trade lots, casinos and money; or gamble in opponents' casinos to make more money. Ultimately, though, only victory points matter, and that means making yourself boss of the biggest casinos.&#10;&#10;Lords of Vegas contains: &#10;&#10;    Snazzy game board &#10;    4 turn summaries &#10;    55 cards &#10;    40 chips in 4 colors &#10;    48 dice in 4 colors &#10;    4 poker chips &#10;    Lots of money &#10;    45 casino blocks &#10;    Rules &#10;&#10;&#10;&#10;&#10;",2010,2,4,0,1,25,2,21,18,10,29,4,40,5,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4315,7.31904,6.98797,1.3845,5815,90,610,1777,1069,225,2.3422
30869,boardgame,//cf.geekdo-images.com/images/pic2723204_t.jpg,//cf.geekdo-images.com/images/pic2723204.jpg,Thebes,"Thebes is a game of competitive archeology. Players are archaeologists who must travel around Europe, northern Africa, and the Middle East to acquire knowledge about five ancient civilizations -- the Greeks, the Cretans, the Egyptians, the Palestinians, and the Mesopotamians -- and then must use this knowledge to excavate historical sites in the areas of these civilizations. Through the course of the game, expositions are revealed, and an archaeologist who has treasures from the requisite civilizations may claim the prize (this is a change from the first edition's handling of exhibitions). The archaeologist who learns the most about the civilizations, claims the greatest-valued artifacts, and collects the most exhibitions will win out over his or her colleagues.&#10;&#10;The key element to the game is that it is played out over a period of two (or three) years, and each action a player performs takes a certain amount of time -- traveling is a week between cities, gathering knowledge takes time for the level of the knowledge, and actually digging at a cultural site takes time to yield a certain number of artifact tiles. The game uses a novel mechanism to keep track of this. There is a track of 52 spaces around the outside of the board. Each time a player moves and takes an action, he or she moves their player token forward in time. Players take turns based on being the one who is furthest back in &quot;time&quot;. So, a player can go to an excavation site and spend 10 weeks digging for artifacts, but that will also mean that the other players will likely be taking several actions in the interim while that player waits for the &quot;time&quot; to catch up.&#10;&#10;In addition, the artifact tiles for each civilization are drawn from a bag that also contains dirt.  When a player excavates a site, that player pulls tiles from the bag, but some may only be worthless dirt instead of valuable treasure. That dirt is then returned to the bag, making the first draw more likely to provide useful tiles.&#10;&#10;This is the new entry for the Queen printing of Jenseits von Theben.  As the new game changes several mechanisms of the original, and is available in a much wider release, the two games should be regarded as separate entities.&#10;&#10;Re-implements:&#10;&#10;    Jenseits von Theben&#10;&#10;&#10;&#10;&#10;",2007,2,4,0,1,83,23,95,24,103,41,2,86,55,8,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7579,7.18369,6.98748,1.1859,8799,195,475,1641,2268,798,2.1667
70512,boardgame,//cf.geekdo-images.com/images/pic2538939_t.png,//cf.geekdo-images.com/images/pic2538939.png,Luna,"&quot;The end of her regency is nigh. It's time to clear the way for a new bearer of the burden. She will keep a wary eye on the novices representing their Orders and trying to win her favor. Eventually, she will have to come to a decision. Which Order will prove itself worthy to decide on her successor? There will be a new Moon Priestess and she will bear the title: LUNA.&quot;&#10;&#10;&quot;LUNA&quot; is the title of the Moon Priestess, and before her very eyes, each of the up to four Orders competes for the right to decide on her successor. The players are the heads of the Orders who try to convince the Priestess of themselves. Over the course of six rounds, they need to collect as many influence points as possible by skillfully placing their novices to achieve that goal.&#10;&#10;The players move their novices over seven islands surrounding a temple island. The novices are placed according to the &quot;worker movement&quot; principle, i.e. they aren't placed at the beginning of a round, but instead start where they ended the round before. Thus, novice movement is an important part of a round: Only if you're in the right place at the right time, you'll gain the deciding influence points. You'll have to build new shrines, work at the temple, and participate in the Priestess' divine services. But don't forget to recruit additional novices or win the favor of the local Priests; these are vital means to prepare and combine the diverse actions.&#10;&#10;LUNA: In the Domain of the Moon Priestess is a challenging tactical game with strategic and interactive elements that takes about 20-25 minutes per player. The different placement of the islands and novices at the beginning of the game creates a different feeling each time you play and opens up new strategies.&#10;&#10;",2010,1,4,2,20,14,10,33,3,15,33,1,39,15,1,0,0,0,0,0,0,0,0,0,0,0,0,100,60,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3207,7.41027,6.9865,1.31356,4114,70,456,1328,811,259,3.3205
151347,boardgame,//cf.geekdo-images.com/images/pic2468179_t.jpg,//cf.geekdo-images.com/images/pic2468179.jpg,Millennium Blades,"Millennium Blades is a CCG-Simulator -- A game in which you play as a group of friends who play the fictional CCG &quot;Millennium Blades&quot;.&#10;&#10;In this game you will build decks, play the meta, acquire valuable collections, crack open random boosters, and compete in tournaments for prizes and fame. The game takes you from Starter Deck to Regionals in about 2-3 hours.&#10;&#10;Multiple games can also be chained together to form a Campaign, going from Regionals to Nationals in game 2 and from Nationals to Worlds in game 3, with each game introducing ever more powerful cards and higher stakes, but also resetting the power of the game so that each player has a fair chance to win each 'season' of the campaign.&#10;&#10;The game draws heavily on Manga/Anime inspiration for its art, and parodies Magic: the Gathering, Yugioh, and many other collectible games.&#10;&#10;At its heart, it&rsquo;s a commodity trading game, except that instead of cubes or stocks, the things you&rsquo;ll be buying, selling, and speculating on are trading cards that can be used throughout the game in periodic tournaments. By trading wisely, playing the market, working together with friends, building collections, and winning tournaments, you&rsquo;ll secure points and become the Millennium Blades World Champion.&#10;&#10;The game features a system of card pods, where you will play with about 400 of the base game&rsquo;s 600 cards every game. The Kickstarter project will help us to bring this ambitious game to life with high production quality and additional cards that will increase replayability and variety.&#10;&#10;",2016,2,5,0,0,21,1,21,6,19,12,0,21,9,0,5,11,10,0,0,0,0,0,0,0,0,0,120,80,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1474,8.05594,6.98804,1.52796,2679,48,272,1035,372,53,3.6604
20963,boardgame,//cf.geekdo-images.com/images/pic1586916_t.jpg,//cf.geekdo-images.com/images/pic1586916.jpg,Fury of Dracula (second edition),"In Fury of Dracula, a game of Gothic adventure, one player takes the role of Dracula while up to four others attempt to stop him by controlling Vampire hunters from the famous Bram Stoker novel.&#10;&#10;Dracula has returned, and is determined to control all of Europe by creating an undead empire of Vampires. Dracula uses a deck of location cards to secretly travel through Europe, leaving a trail of encounters and events for the hunters that chase him.&#10;&#10;Meanwhile, the hunters attempt to track and destroy Dracula using the limited information available to them - a task easier said than done when their prey has the power to change forms into a wolf or bat, and can even melt away into the mist when confronted.&#10;&#10;To save Europe and rid the world of Dracula's foul plague, the hunters must destroy Dracula before he earns enough victory points to win the game... will they have enough wit and bravery to defeat the dark count?&#10;&#10;",2005,2,5,0,1,177,46,118,68,103,126,16,11,144,70,180,65,20,0,0,0,0,0,0,0,0,0,180,180,180,10,0,2,10,59,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8166,7.20086,6.98445,1.41314,8800,316,456,2055,2283,925,2.9427
11,boardgame,//cf.geekdo-images.com/images/pic69366_t.jpg,//cf.geekdo-images.com/images/pic69366.jpg,Bohnanza,"Bohnanza is the first in the Bohnanza family of games and has been published in several different editions.&#10;&#10;The cards are colorful depictions of beans in various descriptive poses, and the object is to make coins by planting fields (sets) of these beans and then harvesting them.  To help players match their cards up, the game features extensive trading and deal making.  One of the most unique features of the game is that you cannot rearrange your hand, as you need to play the cards in the order that you draw them.&#10;&#10;The original German edition supports 3-5 players.&#10;&#10;The English version from Rio Grande Games comes with the first edition of the first German expansion included in a slightly oversized box.  One difference in the contents, however, is that bean #22's Weinbrandbohne (Brandy Bean) was replaced by the Wachsbohne, or Wax Bean.  This edition includes rules for up to seven players, like the Erweiterungs-Set, but also adapts the two-player rules of Al Cabohne in order to allow two people to play Bohnanza.&#10;&#10;",1997,2,7,0,1,271,18,69,252,35,235,92,186,199,6,269,101,3,119,185,31,40,190,82,0,0,0,45,45,45,13,126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28169,7.06678,6.98294,1.27724,39110,725,294,1770,7006,2560,1.6789
27746,boardgame,//cf.geekdo-images.com/images/pic2729904_t.jpg,//cf.geekdo-images.com/images/pic2729904.jpg,Colosseum,"In Colosseum each player is a Roman impresario - producing great spectacles in his or her arena in the hopes of attracting the most spectators. Players earn wealth and glory for each event run, using it to create ever more ambitious events. They will need to improve their arena, find the best performers, lure the Emperor and his nobles, and manage assets for long-term success to be granted the title of Grand Impresario, with tales of your extraordinary spectacles acclaimed throughout the empire.&#10;&#10;As commanded by the Emperor, the greatest celebration in Roman history has continued unabated for 99 days. All of Rome has borne witness to the grandest spectacles the empire has ever seen&mdash; all to commemorate the opening of the Amphitheatrum Flavium, the Colosseum.&#10;&#10;Tens of thousands have flocked to the city to experience the sight of a hundred gladiators in battle...rare and exotic animals prowling the arena floor...and to hear and see the greatest musicians and entertainers from throughout the empire. But these events have only been a prelude to today &mdash; the closing finale! As a master impresario you have prepared for this moment your entire life. Titus himself has taken his seat in the Emperor&rsquo;s Loge. At the drop of his hand, the final spectacle will begin. Your moment in the sun has come...&#10;&#10;",2007,3,5,1,0,52,0,2,52,8,56,18,38,50,2,63,24,4,0,0,0,0,0,0,0,0,0,90,60,90,10,40,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6854,7.20164,6.98133,1.23843,7279,120,755,2254,1929,696,2.7543
9823,boardgame,//cf.geekdo-images.com/images/pic40772_t.jpg,//cf.geekdo-images.com/images/pic40772.jpg,Advanced Squad Leader: Starter Kit #1,"(from MMP website and user's description:)&#10;&#10;Advanced Squad Leader (ASL) Starter Kit #1 teaches new players the basic concepts of the major Infantry and Terrain rules from Advanced Squad Leader by using an abbreviated and illustrated rulebook.&#10;&#10;The ASL Starter Kit #1 is a stand-alone game, with six scenarios that require only the maps and counters provided in the module. The two mapboards that are included also work with both Squad Leader and Advanced Squad Leader, and the scenarios can be played using full Advanced Squad Leader rules if desired.&#10;&#10;Contents:&#10;&#10;        2 8x22 Geomorphic Maps (y and z) for the ASL System&#10;        1 full Countersheet of 1/2&quot; counters&#10;        6 scenarios printed on 3 individual cardstock sheets&#10;        1 Quick Reference Data Chart printed on cardstock sheet&#10;        1 12-page rules booklet with plentiful color illustrations&#10;        2 dice&#10;&#10;&#10;&#10;&#10;Scenario List:&#10;&#10;        ASL S01 Retaking Vierville&#10;        ASL S02 War of the Rats&#10;        ASL S03 Simple Equation&#10;        ASL S04 Welcome Back&#10;        ASL S05 Clearing Colleville&#10;        ASL S06 Released from the East&#10;&#10;&#10;&#10;&#10;Time Scale: Two minutes per turn&#10;Unit Scale: Individual men, half-squads, and squads&#10;Players: Two&#10;Playing Time: Up to 4 hours per scenario&#10;Complexity: Medium&#10;Solitaire Suitability: High&#10;&#10;",2004,2,2,0,18,9,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,7.77075,6.97932,1.68083,4035,104,118,457,793,329,3.7204
128780,boardgame,//cf.geekdo-images.com/images/pic1395308_t.jpg,//cf.geekdo-images.com/images/pic1395308.jpg,Pax Porfiriana,"Pax Porfiriana &ndash; Latin for &quot;The Porfirian Peace&quot; &ndash; refers to the 33-year reign of dictator Porfirio D&iacute;az, who ruled Mexico with an iron hand until toppled by the 1910 Revolution.&#10;&#10;As a rich businessman (Hacendado) in the turbulent pre-revolutionary borderlands of the U.S. and Mexico, players compete to build business empires of ranches, mines, rails, troops, and banks while subverting opponents with bandidos, Indians, and lawsuits. Each turn goes as follows:&#10;&#10;1. Action Phase: Perform three actions, such as play new cards, get new cards from the market, speculate on cards in the market, buy land, or redeploy troops.&#10;2. Discard Headlines: Remove any Headlines (i.e. cards with the Bull-Bear icon) that have reached the leftmost position in the Market.&#10;3. Restore Market: Restore the Market to twelve cards.&#10;4. Income Phase: Collect one gold per Income, Extortion, and Connection Cube in play. If Depression, pay one gold for each card in play (includes Partners and Enterprises in your Row, and all of your Troops).&#10;&#10;Four &quot;scoring&quot; cards (Toppling) are in the game and their effect depends on the current form of government. The government can change if troops are played and as a result of other cards. The form of government also influences different production values of the game, such as how much mines produce. Players win by toppling D&iacute;az, either by coup, succession, revolution, or annexation of Mexico by the U.S. If D&iacute;az remains firmly seated at the end of the game, then the player with the most gold wins.&#10;&#10;Pax Porfiriana includes 220 cards, but only fifty cards (along with ten for each player) are used in a game, so no two games will be the same!&#10;&#10;",2012,1,6,0,11,25,7,31,16,23,31,1,35,18,3,7,22,18,1,4,32,0,0,0,0,0,0,120,120,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,7.70807,6.97854,1.55499,3258,81,260,787,646,178,3.4438
